cod;chave_talhao;parc;hd;volume;idade;genotipo;prec_mm
2733;T181;622;14,98571429;92,51418407;2,657534247;G10;900
2734;T181;622;17,22;107,8387069;3,260273973;G10;900
2735;T181;622;18,66;119,1452848;4,098630137;G10;900
2736;T181;622;19;128,0819577;5,166666667;G10;900
2737;T260;623;16,62;85,35333825;2,816438356;G14;1000
2738;T260;623;18,08;92,34286661;3,421917808;G14;1000
2739;T260;623;18,84;111,2967097;4,394520548;G14;1000
2740;T260;623;24;116,3422734;5,333333333;G14;1000
2741;T260;623;23,2;87,5639536;6,333333333;G14;1000
2742;T260;624;17,8;89,41791331;2,816438356;G14;1000
2743;T260;624;19,52;97,83108579;3,421917808;G14;1000
2744;T260;624;19,5;118,5083933;4,394520548;G14;1000
2745;T260;624;23;123,9757039;5,25;G14;1000
2746;T260;624;23,46666667;113,323728;6,333333333;G14;1000
2747;T264;625;15,6;64,79883011;2,816438356;G14;1000
2748;T264;625;17,84;72,34344947;3,421917808;G14;1000
2749;T264;625;18,76;88,00356039;4,394520548;G14;1000
2750;T264;625;21;67,86257927;5,25;G14;1000
2751;T264;625;23,63333333;79,05069203;6,333333333;G14;1000
2752;T264;626;16,58;61,69795675;2,816438356;G14;1000
2753;T264;626;19,02;71,49865305;3,421917808;G14;1000
2754;T264;626;19,42;105,0380528;4,394520548;G14;1000
2755;T264;626;22;37,9732005;5,333333333;G14;1000
2756;T264;627;14,98;65,95611874;2,816438356;G14;1000
2757;T264;627;16,92;77,34873284;3,421917808;G14;1000
2758;T264;627;17,68;92,50141951;4,394520548;G14;1000
2759;T264;627;21;80,16349272;5,333333333;G14;1000
2760;T264;627;23,8;102,1411203;6,333333333;G14;1000
2761;T276;628;14,12;50,11213727;2,816438356;G14;1000
2762;T276;628;17,92;76,61024171;4,394520548;G14;1000
2763;T276;628;21;64,9072466;5,25;G14;1000
2764;T276;628;23,26666667;63,68605722;6,333333333;G14;1000
2765;T276;629;17,5;89,71057136;3,421917808;G14;1000
2766;T276;629;18,2;102,3547131;4,394520548;G14;1000
2767;T276;629;20;72,67492959;5,25;G14;1000
2768;T276;629;23,33333333;85,58581421;6,333333333;G14;1000
2769;T276;630;14;62,60949929;2,816438356;G14;1000
2770;T276;630;16,5;81,49955657;3,421917808;G14;1000
2771;T276;630;17,26;93,52577928;4,394520548;G14;1000
2772;T276;630;20;60,70918827;5,25;G14;1000
2773;T90;631;15,24;59,58278627;2,24109589;G14;900
2774;T90;631;18,3;81,81512479;2,931506849;G14;900
2775;T90;631;20;103,5749419;3,916666667;G14;900
2776;T90;631;20,92;114,3832454;4,916666667;G14;900
2777;T90;632;15,4;66,16635479;2,24109589;G14;900
2778;T90;632;17,94;84,33287009;2,931506849;G14;900
2779;T90;632;19;98,97517012;3,916666667;G14;900
2780;T90;632;20,16;110,0644203;4,916666667;G14;900
2781;T90;633;14,34;55,37582006;2,24109589;G14;900
2782;T90;633;15,44;64,05630616;2,931506849;G14;900
2783;T90;633;17;78,30135328;3,916666667;G14;900
2784;T90;633;18,22;84,9354825;4,916666667;G14;900
2785;T91;634;12,72;43,91303422;2,205479452;G14;900
2786;T91;634;14,04;48,47632021;2,898630137;G14;900
2787;T91;634;16;61,67513715;3,916666667;G14;900
2788;T91;634;17,34;73,45222659;4,916666667;G14;900
2789;T90;635;13,4;49,8250395;2,24109589;G14;900
2790;T90;635;14,78;56,31701365;2,931506849;G14;900
2791;T90;635;16;71,63501216;3,916666667;G14;900
2792;T90;635;17,1;74,11745805;4,916666667;G14;900
2793;T80;636;14,16;53,28680044;2,224657534;G14;900
2794;T80;636;15,18;61,61319727;2,926027397;G14;900
2795;T80;636;16,48;73,24946651;3,916666667;G14;900
2796;T80;636;18,34;87,19121365;4,916666667;G14;900
2797;T80;637;12,46;43,42065443;2,224657534;G14;900
2798;T80;637;13,58;50,19247555;2,926027397;G14;900
2799;T80;637;14,34;52,93100397;3,916666667;G14;900
2800;T80;637;16,5;56,17614058;4,916666667;G14;900
2801;T80;638;12;36,2715718;2,224657534;G14;900
2802;T80;638;13,58;42,86720703;2,926027397;G14;900
2803;T80;638;15,48;44,60289208;3,916666667;G14;900
2804;T80;638;16,68;36,80361213;4,916666667;G14;900
2805;T87;639;13;47,41272517;2,18630137;G14;900
2806;T87;639;14,38;56,44685295;2,887671233;G14;900
2807;T87;639;16,18;51,04996144;3,833333333;G14;900
2808;T87;639;17,14;53,17375302;4,833333333;G14;900
2809;T87;640;13,18;47,14200424;2,18630137;G14;900
2810;T87;640;13,86;51,01222455;2,876712329;G14;900
2811;T87;640;15,18;61,28752019;3,833333333;G14;900
2812;T87;640;18,12;69,95736699;4,833333333;G14;900
2813;T87;641;13,02;51,08298812;2,18630137;G14;900
2814;T87;641;13,64;55,80440501;2,879452055;G14;900
2815;T87;641;15,52;61,82234653;3,833333333;G14;900
2816;T87;641;17,2;60,68661427;4,833333333;G14;900
2817;T88;642;13,24;54,95294662;2,18630137;G14;900
2818;T88;642;14,4;61,8489367;2,879452055;G14;900
2819;T88;642;15,84;61,55035818;3,833333333;G14;900
2820;T88;642;16,78;46,92169737;4,833333333;G14;900
2821;T88;643;13,08;47,26804597;2,18630137;G14;900
2822;T88;643;13,68;51,39672111;2,879452055;G14;900
2823;T88;643;15,3;52,59846235;3,833333333;G14;900
2824;T88;643;16,92;44,73820688;4,833333333;G14;900
2825;T89;644;13,68;55,03207309;2,17260274;G14;900
2826;T89;644;14,38;59,92340138;2,865753425;G14;900
2827;T89;644;16;70,70604176;3,833333333;G14;900
2828;T89;644;17,38;74,77023371;4,833333333;G14;900
2829;T89;645;13,62;57,11298503;2,17260274;G14;900
2830;T89;645;15;65,50287043;2,865753425;G14;900
2831;T89;645;17;66,23500619;3,833333333;G14;900
2832;T89;645;17,62;65,11244282;4,833333333;G14;900
2833;T89;646;14,02;60,74257899;2,17260274;G14;900
2834;T89;646;14,92;67,99038355;2,863013699;G14;900
2835;T89;646;16;82,61513261;3,833333333;G14;900
2836;T89;646;17,7;86,81773908;4,833333333;G14;900
2837;T94;647;14,8;66,13407595;2,161643836;G14;900
2838;T94;647;15,34;71,50825234;2,854794521;G14;900
2839;T94;647;17;83,68432457;3,833333333;G14;900
2840;T94;647;18,52;86,42698085;4,833333333;G14;900
2841;T94;648;14,98;64,73086314;2,161643836;G14;900
2842;T94;648;16,14;73,63104639;2,852054795;G14;900
2843;T94;648;17;86,9613454;3,833333333;G14;900
2844;T94;648;19,22;100,8021627;4,833333333;G14;900
2845;T94;649;14,74;58,31561051;2,161643836;G14;900
2846;T94;649;15,1;63,20542754;2,863013699;G14;900
2847;T94;649;16;75,5550031;3,833333333;G14;900
2848;T94;649;18,22;87,7246039;4,833333333;G14;900
2849;T93;650;14,02;54,96531119;2,153424658;G14;900
2850;T93;650;14,52;59,5990473;2,846575342;G14;900
2851;T93;650;16;68,51969307;3,833333333;G14;900
2852;T93;650;17,48;78,3789776;4,833333333;G14;900
2853;T93;651;14,3;62,76053586;2,153424658;G14;900
2854;T93;651;15,34;70,06785092;2,854794521;G14;900
2855;T93;651;16;80,21427265;3,833333333;G14;900
2856;T93;651;18,78;93,55108932;4,833333333;G14;900
2857;T92;652;13,26;51,61421433;2,252054795;G14;900
2858;T92;652;14,6;58,65789583;2,953424658;G14;900
2859;T92;652;16;63,60709234;3,916666667;G14;900
2860;T92;652;17,92;78,77088802;4,916666667;G14;900
2861;T92;653;14,4;58,808074;2,252054795;G14;900
2862;T92;653;15,56;66,08995217;2,945205479;G14;900
2863;T92;653;17;55,54461777;3,916666667;G14;900
2864;T92;653;18,4;62,13327182;4,916666667;G14;900
2865;T91;654;14,12;63,54465939;2,205479452;G14;900
2866;T91;654;16,02;74,75587493;2,906849315;G14;900
2867;T91;654;17;87,21010206;3,916666667;G14;900
2868;T91;654;18,44;102,5027029;4,916666667;G14;900
2869;T91;655;12,94;47,00833311;2,205479452;G14;900
2870;T91;655;14,32;55,02060103;2,906849315;G14;900
2871;T91;655;16;65,17936079;3,916666667;G14;900
2872;T91;655;16,96;72,5338037;4,916666667;G14;900
2873;T91;656;13,3;54,67346169;2,205479452;G14;900
2874;T91;656;15,04;61,46718176;2,898630137;G14;900
2875;T91;656;16;70,42470599;3,916666667;G14;900
2876;T91;656;17,76;81,10476273;4,916666667;G14;900
2877;T109;657;14,84;57,21812825;2,463013699;G14;800
2878;T109;657;15,24;65,73054258;3,145205479;G14;800
2879;T109;657;18;85,19269485;4,25;G14;800
2880;T109;657;20,28;93,72301562;5,166666667;G14;800
2881;T110;658;15,12;62,54574765;2,457534247;G14;800
2882;T110;658;15,38;70,56306349;3,145205479;G14;800
2883;T110;658;17;86,78498634;4,166666667;G14;800
2884;T110;658;20,08;104,0495816;5,083333333;G14;800
2885;T107;659;11,86;36,7402964;2,243835616;G14;800
2886;T107;659;12,3;43,90754155;2,912328767;G14;800
2887;T107;659;14;44,84159806;3,916666667;G14;800
2888;T107;659;15,24;46,8585222;4,916666667;G14;800
2889;T112;660;13,46;55,98865927;2,457534247;G14;800
2890;T112;660;14,42;65,19207;3,142465753;G14;800
2891;T112;660;16;59,07835589;4,166666667;G14;800
2892;T112;660;19,98;69,25762482;5,083333333;G14;800
2893;T99;661;13,62;47,44488986;2,397260274;G14;800
2894;T99;661;13,02;52,64942794;3,065753425;G14;800
2895;T99;661;15;67,24811648;4,083333333;G14;800
2896;T99;661;17,46;81,02106077;5,083333333;G14;800
2897;T109;662;14,7;63,73961362;2,463013699;G14;800
2898;T109;662;15,42;74,49326825;3,145205479;G14;800
2899;T109;662;17;87,6735602;4,25;G14;800
2900;T109;662;19,56;96,29189151;5,166666667;G14;800
2901;T110;663;15,4;66,23636917;2,454794521;G14;800
2902;T110;663;16,9;81,3018032;3,145205479;G14;800
2903;T110;663;19;92,27136357;4,166666667;G14;800
2904;T110;663;20,68;103,380095;5,083333333;G14;800
2905;T111;664;16,12;78,68196473;2,457534247;G23;800
2906;T111;664;16,44;93,99064667;3,145205479;G23;800
2907;T111;664;18;105,8844577;4,166666667;G23;800
2908;T111;664;21,94;135,845264;5,083333333;G23;800
2909;T111;665;15,6;69,45804739;2,457534247;G23;800
2910;T111;665;15,7;81,51011511;3,145205479;G23;800
2911;T111;665;18;98,64774171;4,166666667;G23;800
2912;T111;665;20,76;122,7924544;5,083333333;G23;800
2913;T95;666;16,18;75,087342;2,410958904;G14;800
2914;T95;666;17,2;91,31200935;3,084931507;G14;800
2915;T95;666;20;109,248752;4,083333333;G14;800
2916;T95;666;21,26;120,8991264;5,083333333;G14;800
2917;T95;667;15,62;75,32886563;2,405479452;G14;800
2918;T95;667;18,66;102,2681204;3,095890411;G14;800
2919;T95;667;19;113,3088445;4,166666667;G14;800
2920;T95;667;21,62;129,6470254;5,083333333;G14;800
2921;T113;668;17,18;83,96541389;2,410958904;G14;800
2922;T113;668;17,4;100,9411954;3,095890411;G14;800
2923;T113;668;20;119,1204048;4,083333333;G14;800
2924;T113;668;21,12;130,0966595;5,083333333;G14;800
2925;T113;669;15,38;72,15065866;2,408219178;G14;800
2926;T113;669;17,66;94,89815216;3,095890411;G14;800
2927;T113;669;19;111,2564421;4,166666667;G14;800
2928;T113;669;21,58;127,8680556;5,083333333;G14;800
2929;T112;670;15,76;76,4371872;2,457534247;G14;800
2930;T112;670;16,68;91,35246313;3,142465753;G14;800
2931;T112;670;18;102,470784;4,166666667;G14;800
2932;T112;670;20,18;119,71414;5,083333333;G14;800
2933;T98;671;16,54;82,68442808;2,457534247;G14;800
2934;T98;671;16,68;97,79671219;3,131506849;G14;800
2935;T98;671;19;111,757508;4,083333333;G14;800
2936;T98;671;20,4;124,4615665;5,083333333;G14;800
